gw,sideBoxWeight,height,updatedAt,length,productType,cbm,name,stackingLimit,lastUpdated,width,sku,nw,packingRules.boxes.47x66x68.perLayer,packingRules.boxes.47x66x68.layers,packingRules.boxes.47x66x68.totalQty,packingRules.boxes.57x64x84.layers,packingRules.boxes.57x64x84.perLayer,packingRules.boxes.57x64x84.totalQty,packingRules.boxes.70x100x90.perLayer,packingRules.boxes.70x100x90.layers,packingRules.boxes.70x100x90.totalQty,packingRules.boxes.68x74x86.layers,packingRules.boxes.68x74x86.perLayer,packingRules.boxes.68x74x86.totalQty,packingRules.rtn.totalQty,packingRules.rtn.perLayer,packingRules.rtn.layers,packingRules.pallets.80x120x115.layers,packingRules.pallets.80x120x115.perLayer,packingRules.pallets.80x120x115.totalQty,packingRules.pallets.80x120x90.perLayer,packingRules.pallets.80x120x90.layers,packingRules.pallets.80x120x90.totalQty,packingRules.pallets.110x110x90.totalQty,packingRules.pallets.110x110x90.perLayer,packingRules.pallets.110x110x90.layers,packingRules.pallets.110x110x115.totalQty,packingRules.pallets.110x110x115.layers,packingRules.pallets.110x110x115.perLayer,packingRules.warp,category,__id,__path,__createTime,__updateTime,packingRules.boxes.42x46x68.totalQty,packingRules.boxes.42x46x68.perLayer,packingRules.boxes.42x46x68.layers,packingRules.pallets.80x120x65.totalQty,packingRules.pallets.80x120x65.perLayer,packingRules.pallets.80x120x65.layers,packingRules.pallets.110x110x65.layers,packingRules.pallets.110x110x65.perLayer,packingRules.pallets.110x110x65.totalQty,unit
429,0,62,2026-02-03T15:16:45.374Z,186,Carton Case,1.269,Inverter-FRN450F1S-4A,0,2026-02-03,110,FRN450F1S-4A,369,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN450F1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN450F1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
220,213,60,2026-02-03T15:16:45.374Z,155,Carton Case,0.791,Inverter-FRN450F1S-4DY,0,2026-02-03,85,FRN450F1S-4DY,213,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN450F1S-4DY,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN450F1S-4DY,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN450F1S-4E,0,2026-02-03,0,FRN450F1S-4E,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN450F1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN450F1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN450F1S-4J,0,2026-02-03,0,FRN450F1S-4J,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN450F1S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN450F1S-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
182,213,60,2026-02-03T15:16:45.374Z,155,Carton Case,0.791,Inverter-FRN450F1S-4U,0,2026-02-03,85,FRN450F1S-4U,162,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN450F1S-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN450F1S-4U,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
214,210,60,2026-02-03T15:16:45.374Z,155,Carton Case,0.791,Inverter-FRN450G1S-4U,2,2026-02-03,85,FRN450G1S-4U,185,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN450G1S-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN450G1S-4U,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
213,,60,2026-02-03T15:16:45.374Z,155,Carton Case,0.791,Inverter-FRN450G1S-4U P,0,2026-02-03,85,FRN450G1S-4U P,203,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN450G1S-4U P,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN450G1S-4U P,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,50,2026-02-03T15:16:45.374Z,88,,0.18,Inverter-FRN45AQ1L-4A,0,2026-02-03,41,FRN45AQ1L-4A,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AQ1L-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AQ1L-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
51,54,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AQ1L-4E,3,2026-02-03,41,FRN45AQ1L-4E,45,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AQ1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AQ1L-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,54,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AQ1M-4A,0,2026-02-03,41,FRN45AQ1M-4A,45,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AQ1M-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AQ1M-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,54,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AQ1M-4E,0,2026-02-03,41,FRN45AQ1M-4E,44,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AQ1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AQ1M-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
71,76,58,2026-02-03T15:16:45.374Z,100,Carton Case,0.27,Inverter-FRN45AR1L-2J,0,2026-02-03,46.5,FRN45AR1L-2J,66,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AR1L-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AR1L-2J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
51,54,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AR1L-4A,3,2026-02-03,41,FRN45AR1L-4A,48,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AR1L-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AR1L-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,54,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AR1L-4E,4,2026-02-03,41,FRN45AR1L-4E,48,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AR1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AR1L-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,54,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AR1L-4J,0,2026-02-03,41,FRN45AR1L-4J,45,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AR1L-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AR1L-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,55,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AR1L-4TX,0,2026-02-03,41,FRN45AR1L-4TX,45,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AR1L-4TX,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AR1L-4TX,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,54,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AR1M-4A,3,2026-02-03,41,FRN45AR1M-4A,45,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AR1M-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AR1M-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,54,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.18,Inverter-FRN45AR1M-4E,3,2026-02-03,41,FRN45AR1M-4E,46,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45AR1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45AR1M-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
39,46,53,2026-02-03T15:16:45.374Z,80,Carton Case,0.208,Inverter-FRN45F1S-2J,0,2026-02-03,49,FRN45F1S-2J,34,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45F1S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45F1S-2J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
30,35,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN45F1S-4A,0,2026-02-03,45,FRN45F1S-4A,25,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45F1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45F1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
32,40,53,2026-02-03T15:16:45.374Z,80,Carton Case,0.208,Inverter-FRN45F1S-4E,0,2026-02-03,49,FRN45F1S-4E,27,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45F1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45F1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,28,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN45F1S-4J,0,2026-02-03,45,FRN45F1S-4J,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45F1S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45F1S-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
38,44,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN45G1E-4A,0,2026-02-03,49,FRN45G1E-4A,34,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G1E-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G1E-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
40,43,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN45G1E-4E,0,2026-02-03,49,FRN45G1E-4E,35,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G1E-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN45G1E-4EAQ,0,2026-02-03,0,FRN45G1E-4EAQ,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G1E-4EAQ,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G1E-4EAQ,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
40,43,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN45G1E-4EBU,0,2026-02-03,49,FRN45G1E-4EBU,35,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G1E-4EBU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G1E-4EBU,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
47,52,46,2026-02-03T15:16:45.374Z,87,Carton Case,0.2,Inverter-FRN45G1S-2A,0,2026-02-03,50,FRN45G1S-2A,44,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G1S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G1S-2A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,52,46,2026-02-03T15:16:45.374Z,87,Carton Case,0.2,Inverter-FRN45G1S-2T,0,2026-02-03,50,FRN45G1S-2T,45,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G1S-2T,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G1S-2T,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
36,44,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN45G1S-4A,0,2026-02-03,49,FRN45G1S-4A,33,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
38,44,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN45G1S-4T,0,2026-02-03,49,FRN45G1S-4T,33,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G1S-4T,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G1S-4T,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
48,,46,2026-02-03T15:16:45.374Z,87,Carton,0.2,Inverter-FRN45G2S-2J,0,2026-02-03,50,FRN45G2S-2J,47,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G2S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G2S-2J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
35,,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN45G2S-4J,0,2026-02-03,49,FRN45G2S-4J,30,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN45G2S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45G2S-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
38.251,39,40,2026-02-03T15:16:45.374Z,76,Carton,0.14,Inverter-FRN45LM1S-4AA,0,2026-02-03,46,FRN45LM1S-4AA,38.251,,,,,,,0,0,1,,,,4,0,0,0,0,4,,,,,,,4,0,0,False,Inverters,FRN45LM1S-4AA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45LM1S-4AA,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,2,0,0,0,0,2,
0,39,40,2026-02-03T15:16:45.374Z,76,Carton,0.14,Inverter-FRN45LM1S-4E,0,2026-02-03,46,FRN45LM1S-4E,0,,,,,,,0,0,1,,,,4,0,0,0,0,4,,,,,,,4,0,0,False,Inverters,FRN45LM1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45LM1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,2,0,0,0,0,2,
38.251,39,40,2026-02-03T15:16:45.374Z,76,Carton,0.14,Inverter-FRN45LM1S-4EA,0,2026-02-03,46,FRN45LM1S-4EA,38.251,,,,,,,0,0,1,,,,4,0,0,0,0,4,,,,,,,4,0,0,False,Inverters,FRN45LM1S-4EA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN45LM1S-4EA,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,2,0,0,0,0,2,
10.81,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AQ1L-4A,0,2026-02-03,23.5,FRN5.5AQ1L-4A,10.81,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AQ1L-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AQ1L-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.507,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AQ1L-4E,3,2026-02-03,23.5,FRN5.5AQ1L-4E,10.507,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AQ1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AQ1L-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.521,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AQ1M-4A,3,2026-02-03,23.5,FRN5.5AQ1M-4A,10.521,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AQ1M-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AQ1M-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.486,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AQ1M-4E,3,2026-02-03,23.5,FRN5.5AQ1M-4E,10.486,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AQ1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AQ1M-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.895,,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AR1K-4DSL,0,2026-02-03,23.5,FRN5.5AR1K-4DSL,10.895,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AR1K-4DSL,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AR1K-4DSL,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
18.5,20,37,2026-02-03T15:16:45.374Z,68,Carton,0.078,Inverter-FRN5.5AR1L-2J,0,2026-02-03,31,FRN5.5AR1L-2J,18.5,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN5.5AR1L-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AR1L-2J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.545,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AR1L-4A,3,2026-02-03,23.5,FRN5.5AR1L-4A,10.545,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AR1L-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AR1L-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.611,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AR1L-4E,3,2026-02-03,23.5,FRN5.5AR1L-4E,10.611,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AR1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AR1L-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
11,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AR1L-4J,0,2026-02-03,23.5,FRN5.5AR1L-4J,11,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AR1L-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AR1L-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.561,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AR1M-4A,3,2026-02-03,23.5,FRN5.5AR1M-4A,10.561,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AR1M-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AR1M-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.591,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN5.5AR1M-4E,3,2026-02-03,23.5,FRN5.5AR1M-4E,10.591,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN5.5AR1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5AR1M-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
4.277,,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5C2S-2J,5,2026-02-03,25.5,FRN5.5C2S-2J,4.277,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5C2S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5C2S-2J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
4.181,,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5C2S-4J,5,2026-02-03,25.5,FRN5.5C2S-4J,4.181,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5C2S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5C2S-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
6.32,6,30,2026-02-03T15:16:45.374Z,42,Carton,0.029,Inverter-FRN5.5E1E-4A,0,2026-02-03,23,FRN5.5E1E-4A,6.32,0,0,2,0,0,4,0,0,12,0,0,8,24,0,0,0,0,21,0,0,14,16,0,0,24,0,0,False,Inverters,FRN5.5E1E-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1E-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,1,0,0,,,,,,,
6.25,6,30,2026-02-03T15:16:45.374Z,42,Carton,0.029,Inverter-FRN5.5E1E-4E,0,2026-02-03,23,FRN5.5E1E-4E,6.25,0,0,2,0,0,4,0,0,12,0,0,8,24,0,0,0,0,21,0,0,14,16,0,0,24,0,0,False,Inverters,FRN5.5E1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1E-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,1,0,0,,,,,,,
4.27,4.5,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5E1S-2A,0,2026-02-03,25.5,FRN5.5E1S-2A,4.27,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5E1S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1S-2A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
4.237,4.5,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5E1S-2BM1,0,2026-02-03,25.5,FRN5.5E1S-2BM1,4.237,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5E1S-2BM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1S-2BM1,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
4.233,4.5,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5E1S-2LM1,0,2026-02-03,25.5,FRN5.5E1S-2LM1,4.233,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5E1S-2LM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1S-2LM1,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
4.28,4.5,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5E1S-4A,0,2026-02-03,25.5,FRN5.5E1S-4A,4.28,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5E1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
4.3,4.5,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5E1S-4BM1,0,2026-02-03,25.5,FRN5.5E1S-4BM1,4.3,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5E1S-4BM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1S-4BM1,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
4.33,4.5,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5E1S-4E,0,2026-02-03,25.5,FRN5.5E1S-4E,4.33,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5E1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
4.44,4.5,25.5,2026-02-03T15:16:45.374Z,30,Carton,0.02,Inverter-FRN5.5E1S-4JSF1E,0,2026-02-03,25.5,FRN5.5E1S-4JSF1E,4.44,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,39,0,0,,,,False,Inverters,FRN5.5E1S-4JSF1E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1S-4JSF1E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,2,0,0,22,0,0,0,0,26,
0,4.5,0,2026-02-03T15:16:45.374Z,0,Carton,0,Inverter-FRN5.5E1S-4LM,0,2026-02-03,0,FRN5.5E1S-4LM,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN5.5E1S-4LM,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN5.5E1S-4LM,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
